task_id,subject,subject_raw,seed_id,rule_id,connection_score,candidate_count,candidate_mode,decision_stage,tied_with_top_count,top_score,second_score,score_gap,signed_score_gap,subject_score_constant,method_score_constant,content_cap_hit_count,content_truncation_count,method_score_reason,major_fallback_active,top_seed_id,top_label,top_core_score,top_subject_score,top_content_score,top_content_raw,top_content_capped,keyword_score,axis_score,concept_score,task_score,direct_bonus,exact_bonus,guide_vocabulary_bonus,top_method_score,top_major_rank,diagnostics_bytes,output_bytes_without_diagnostics
assessment_task_d04ce3c1ed,지구과학,지구과학Ⅱ,NAT-034,data_analysis_001,92,14,bestForSubjects-literal-exact,coreScore,1,77,69,8,8,True,True,0,0,matched,False,NAT-034,"옥상 텃밭이나 도시 재배 토양의 중금속 오염을 단순한 환경 문제로 보지 않고, 납·카드뮴·비소 같은 금속 이온의 토양 내 이동성, pH·유기물·킬레이트가 흡수율에 미치는 영향, 식물 뿌리·줄기·잎의 흡수와 축적, 생물농축계수(BCF) 계산, 먹이사슬을 통한 생물 농축, 식물추출·식물정화 기반 오염 토양 복원, 수질·토양 모니터링과 식품 안전·공중보건 위해성 평가까지 연결하는 화학·생명과학·환경공학·보건 융합 탐구",77,45,27,27,False,13,0,0,2,8,0,4,5,0,8399,34982
assessment_task_2b9d793a47,화학,화학Ⅱ,BIO-061,experiment_science_001,70,188,bestForSubjects-literal-exact,seedId_alphabetical,2,50,50,0,0,True,True,0,0,no_task_match,False,BIO-061,"점안액·수액의 pH 완충 설계를 헨더슨-하셀발흐식, 완충능 β, 삼투압, 인산·붕산·젖산 완충계로 분석해 약물 안정성과 환자 자극 감소를 연결하는 약학·화학 융합 탐구",50,45,5,5,False,0,0,0,5,0,0,0,0,0,8247,18900
assessment_task_b4d6518efc,화학,화학Ⅱ,,experiment_science_001,,188,bestForSubjects-literal-exact,coreScore,1,86,82,4,4,True,True,0,0,matched,False,NAT-018,"입체가 바뀌면 물질도 바뀐다는 문제의식에서, 거울 이성질체·키랄 중심·광학 활성·라세미 혼합물을 VSEPR 전자쌍 반발 이론, AXE 표기, 분자 기하 구조, 혼성 궤도와 연결해 같은 분자식이라도 3차원 배치가 달라지면 약효·독성·향기·촉매 선택성이 달라질 수 있음을 설명하는 스테레오화학 심화 탐구",86,45,36,36,False,22,0,0,2,0,8,4,5,0,7701,24205
assessment_task_3550618eb9,화학,화학Ⅱ,NAT-022,science_concept_presentation_001,82,188,bestForSubjects-literal-exact,coreScore,1,76,75,1,1,True,True,0,0,no_task_match,False,NAT-022,"유기농 병충해 방지를 단순한 천연 농약 소개로 보지 않고, Bt·Bacillus subtilis·NPV 같은 미생물제, 님 오일의 아자디락틴, 컴패니언 플랜팅의 알렐로파시, 토양 pH·유기물·근권 미생물 관리, 로지스틱 성장식과 미카엘리스-멘텐식까지 연결해 병해충 밀도와 방제 효과를 계산·검증하는 농업생명·생명과학·화학 융합 탐구",76,45,31,31,False,17,0,0,2,8,0,4,0,0,7922,24940
assessment_task_e471b0f1d7,화학,화학Ⅱ,,science_concept_presentation_001,,188,bestForSubjects-literal-exact,seedId_alphabetical,2,86,86,0,0,True,True,0,0,matched,False,ENG-119,"얼음이 음료를 차갑게 만드는 현상을 “냉기의 이동”이 아니라 열전달·잠열·엔트로피·자유에너지 변화로 해석하고, 간이 칼로리미터 실험으로 융해열과 비열, 설탕 농도·입자 크기·교반 조건에 따른 냉각 효율을 정량 분석하는 열역학 탐구",86,45,36,36,False,22,0,0,2,8,0,4,5,0,7728,16149
assessment_task_d93108d4e3,미적분1,미적분,ENG-123,,71,169,bestForSubjects-literal-exact,coreScore,1,79,66,13,13,True,True,0,0,matched,False,ENG-123,"커브형 마사지건의 BLDC 모터 회전, 크랭크-슬라이더 왕복 운동, 진동수·진폭·가속도, 충격량, 120° 커브 핸들의 지렛대 효과를 연결해 손목 부담 감소와 근육 전달 충격량을 정량 분석하는 물리·기계·생체역학 융합 탐구",79,45,29,29,False,22,0,0,3,4,0,0,5,0,7271,25801
assessment_task_2ac4f23073,미적분1,미적분,ENG-123,portfolio_002,76,169,bestForSubjects-literal-exact,coreScore,1,78,66,12,12,True,True,0,0,matched,False,ENG-123,"커브형 마사지건의 BLDC 모터 회전, 크랭크-슬라이더 왕복 운동, 진동수·진폭·가속도, 충격량, 120° 커브 핸들의 지렛대 효과를 연결해 손목 부담 감소와 근육 전달 충격량을 정량 분석하는 물리·기계·생체역학 융합 탐구",78,45,28,28,False,22,0,0,2,4,0,0,5,0,7324,28377
assessment_task_7790e9c89e,확률과 통계,확률과 통계,NAT-028,portfolio_002,92,162,bestForSubjects-literal-exact,coreScore,1,87,83,4,4,True,True,0,0,matched,False,NAT-028,"초가공식품을 단순한 정크푸드 비판이 아니라 NOVA 분류, 낮은 영양소 밀도와 고열량·고나트륨·첨가당·포화지방, 식품첨가물과 과식 유도, 비만·제2형 당뇨병·심혈관 질환의 상대위험도 RR 계산, 칼로리당 가격과 건강 불평등, 식품 라벨링·광고 규제·식이 지침·학교 급식 개선까지 연결하는 식품영양·보건·화학·사회문제 융합 탐구",87,45,37,37,False,22,0,0,3,0,8,4,5,0,7933,28798
assessment_task_b241c84d51,확률과 통계,확률과 통계,NAT-029,data_analysis_001,100,162,bestForSubjects-literal-exact,coreScore,1,91,90,1,1,True,True,0,0,matched,False,NAT-029,"마르코프 체인을 단순한 확률 개념 소개가 아니라 상태 공간, 전이 확률 행렬, 초기 상태 분포와 반복 행렬 곱셈, 정상 분포 π=πP, 랜덤 워크와 몬테 카를로 시뮬레이션, 기상 예측·페이지랭크·큐잉 이론·네트워크 분석까지 연결하는 확률과 통계·데이터 과학 융합 탐구",91,45,41,41,False,22,0,0,3,4,8,4,5,0,7533,29021
assessment_task_af88ba3ff4,인공지능 기초,인공지능 기초,ENG-079,argumentation_002,88,58,bestForSubjects-literal-exact,coreScore,1,83,82,1,1,True,True,0,0,matched,False,ENG-079,"AI로 군중 밀집과 이동 경로를 실시간 예측해 압사 사고 위험을 사전에 감지하고, 스마트시티·공공안전·교통관제 대책으로 연결하는 인공지능·교통공학 탐구",83,45,33,33,False,22,0,0,3,4,0,4,5,0,8489,25539
assessment_task_2dffc05ca2,인공지능 기초,인공지능 기초,BIO-017,argumentation_002,88,58,bestForSubjects-literal-exact,seedId_alphabetical,4,79,79,0,0,True,True,0,0,matched,False,BIO-017,"거대언어모델(LLM)과 자연어처리로 관상동맥조영술(CAG) 비정형 진료 기록을 표준 변수로 구조화하고, 의료 빅데이터·정밀의료·AI 성능 검증·혈역학 해석까지 연결하는 의예·정보 융합 탐구",79,45,29,29,False,22,0,0,3,0,0,4,5,0,7475,24976
assessment_task_a9458b5850,인공지능 기초,인공지능 기초,BIO-017,concept_inquiry_002,96,58,bestForSubjects-literal-exact,seedId_alphabetical,5,85,85,0,0,True,True,0,0,matched,False,BIO-017,"거대언어모델(LLM)과 자연어처리로 관상동맥조영술(CAG) 비정형 진료 기록을 표준 변수로 구조화하고, 의료 빅데이터·정밀의료·AI 성능 검증·혈역학 해석까지 연결하는 의예·정보 융합 탐구",85,45,35,35,False,22,0,0,1,0,8,4,5,0,7609,21874
assessment_task_c141ee121e,공통수학1,공통수학1,ENG-101,math_problem_001,70,1,bestForSubjects-literal-exact,single_candidate,1,51,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",51,45,6,6,False,0,0,0,6,0,0,0,0,0,1193,19842
assessment_task_910b2f43ba,공통수학1,공통수학1,ENG-101,research_design_001,70,1,bestForSubjects-literal-exact,single_candidate,1,48,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",48,45,3,3,False,0,0,0,3,0,0,0,0,0,1193,20075
assessment_task_3cca833319,공통수학1,공통수학1,ENG-101,math_problem_001,70,1,bestForSubjects-literal-exact,single_candidate,1,51,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",51,45,6,6,False,0,0,0,6,0,0,0,0,0,1193,19842
assessment_task_cb7544014d,통합사회1,통합사회1,BIO-104,data_analysis_001,82,21,bestForSubjects-literal-exact,coreScore,1,57,48,9,9,True,True,0,0,no_task_match,False,BIO-104,"약사의 윤리적 책임과 중독 윤리를 바탕으로 약물 오남용, 중독 예방, 환자 상담, 사회적 책임을 연결해 보건의료인의 직업관을 탐구하는 약학·보건 윤리형 활동",57,45,12,12,False,0,0,0,4,0,8,0,0,0,7226,22858
assessment_task_2b706a48c0,통합사회1,통합사회1,BIO-104,data_analysis_001,82,21,bestForSubjects-literal-exact,coreScore,1,59,49,10,10,True,True,0,0,no_task_match,False,BIO-104,"약사의 윤리적 책임과 중독 윤리를 바탕으로 약물 오남용, 중독 예방, 환자 상담, 사회적 책임을 연결해 보건의료인의 직업관을 탐구하는 약학·보건 윤리형 활동",59,45,14,14,False,0,0,0,6,0,8,0,0,0,7142,22680
assessment_task_42dfe41895,통합과학1,통합과학1,ENG-089,experiment_science_001,82,176,bestForSubjects-literal-exact,coreScore,1,85,84,1,1,True,True,0,0,no_task_match,False,ENG-089,"비커·가열기·자기 교반기·스터링 바가 단순한 실험 도구가 아니라 열전달, 대류, 열저항, 자기장, 혼합 효율, 에너지 보존을 구현하는 과학 시스템임을 분석하는 실험기기 열역학 탐구",85,45,40,40,False,22,0,0,6,8,0,4,0,0,8218,20260
assessment_task_a0483b8acc,통합과학1,통합과학1,BIO-106,reading_criticism_001,70,176,bestForSubjects-literal-exact,coreScore,1,83,82,1,1,True,True,0,0,no_task_match,False,BIO-106,"요오드-127과 요오드-131을 비교해 안정 동위원소와 방사성 동위원소의 차이를 이해하고, 갑상선 호르몬 합성·방사선 붕괴·반감기·갑상선암 치료와 연결하는 화학·핵의학 융합 탐구",83,45,38,38,False,22,0,0,4,0,8,4,0,0,7862,19828
assessment_task_0138a1727c,과학탐구실험1,과학탐구실험1,NAT-017,data_analysis_001,82,122,bestForSubjects-literal-exact,coreScore,1,87,84,3,3,True,True,0,0,no_task_match,False,NAT-017,"포만감을 줄인 완전영양 알약을 단순한 미래식품 상상이 아니라, 완전영양식의 영양소 충족 기준, 위 팽창과 장-뇌 축 기반 포만감 호르몬(GLP-1·PYY·CCK·그렐린), 식이섬유와 장내미생물의 SCFA 생성, 거대영양소·미량영양소 배분, 생체이용률과 영양소 상호작용, 식사대용식·우주식의 안전성·기호성 기준까지 연결해 '영양학적으로 완전하지만 인간에게 건강한 식사인가'를 검토하는 식품공학·영양생리 융합 탐구",87,45,42,42,False,22,0,0,4,4,8,4,0,0,9003,25778
assessment_task_22c156d461,과학탐구실험1,과학탐구실험1,ENG-063,experiment_science_001,82,122,bestForSubjects-literal-exact,coreScore,1,83,80,3,3,True,True,0,0,no_task_match,False,ENG-063,"SMR의 안전성·효율성을 우라늄-235, UO2 연료, 지르코늄 피복관, 붕소-10, 리튬-7 수화학, CRUD 부식생성물, 물의 방사분해, 냉각재 선택, 피동안전 개념으로 해석하는 원자력·화학공학 융합 탐구",83,45,38,38,False,22,0,0,4,8,0,4,0,0,8190,19704
assessment_task_5eedb85a2c,과학탐구실험1,과학탐구실험1,NAT-017,data_analysis_001,82,122,bestForSubjects-literal-exact,coreScore,1,88,82,6,6,True,True,0,0,no_task_match,False,NAT-017,"포만감을 줄인 완전영양 알약을 단순한 미래식품 상상이 아니라, 완전영양식의 영양소 충족 기준, 위 팽창과 장-뇌 축 기반 포만감 호르몬(GLP-1·PYY·CCK·그렐린), 식이섬유와 장내미생물의 SCFA 생성, 거대영양소·미량영양소 배분, 생체이용률과 영양소 상호작용, 식사대용식·우주식의 안전성·기호성 기준까지 연결해 '영양학적으로 완전하지만 인간에게 건강한 식사인가'를 검토하는 식품공학·영양생리 융합 탐구",88,45,43,43,False,22,0,0,5,4,8,4,0,0,8991,26252
assessment_task_fff497a44f,대수,대수,ENG-035,research_design_001,80,135,bestForSubjects-literal-exact,seedId_alphabetical,3,54,54,0,0,True,True,0,0,matched,False,ENG-035,"팔라듐 촉매, 아실 클로라이드, 알릴화 반응, 탄소-탄소 결합 형성, 테트라졸 유도체를 연결해 신약 후보 물질 합성의 선택성과 수율을 분석하는 의약화학·화학공학 융합 탐구",54,45,4,4,False,0,0,0,4,0,0,0,5,0,7306,24494
assessment_task_84ba9c2be2,대수,대수,BIO-056,math_problem_001,80,135,bestForSubjects-literal-exact,seedId_alphabetical,5,56,56,0,0,True,True,0,0,matched,False,BIO-056,"라모어 선회와 벡터 외적을 이용해 핵스핀, NMR 분광법, 화학적 이동, 분자 구조 분석을 연결하는 물리·화학·메디컬 융합 탐구",56,45,6,6,False,0,0,0,6,0,0,0,5,0,7719,21069
assessment_task_ba69f0a4d1,화학,화학,NAT-003,science_concept_presentation_001,80,188,bestForSubjects-literal-exact,seedId_alphabetical,2,89,89,0,0,True,True,0,0,matched,False,NAT-003,"식물이 상처나 해충 공격을 받을 때 방출하는 VOCs를 사례로, 자스몬산의 에스터화 반응, 분자 간 상호작용 변화, 클라우지우스-클라페이론 방정식, 화학생태학을 연결해 친환경 농업 방제 기술을 설명하는 화학·생명과학·농업화학 융합 탐구",89,45,39,39,False,22,0,0,5,8,0,4,5,0,7580,19595
assessment_task_950b0ce57b,화학,화학,NAT-016,experiment_science_001,92,188,bestForSubjects-literal-exact,coreScore,1,91,87,4,4,True,True,0,0,matched,False,NAT-016,"모발 염색을 단순한 미용 활동이 아니라 멜라닌 색소의 산화, 과산화수소의 산화력, 암모니아·MEA 같은 알칼리제가 큐티클을 팽윤시켜 코르텍스 내부로 염료 전구체를 침투시키는 과정, 산화중합을 통한 색 고정, pH·농도·반응시간에 따른 색 변화와 케라틴 손상까지 연결하는 산화환원·화장품화학 융합 탐구",91,45,41,41,False,22,0,0,7,8,0,4,5,0,8565,26724
assessment_task_b24a5439fc,생명과학,생명과학,NAT-007,experiment_science_001,92,180,bestForSubjects-literal-exact,seedId_alphabetical,2,91,91,0,0,True,True,0,0,matched,False,NAT-007,"초가공식품을 개인 의지의 문제가 아니라 NOVA 분류, 성분표 분석, 보상회로·도파민, 혈당부하, 유화제·향미증강제·식품첨가물, 감각특성, 마케팅 규제를 연결해 공중보건 정책 대상으로 분석하는 식품영양학·화학·생명과학 융합 탐구",91,45,41,41,False,22,0,0,7,8,0,4,5,0,9132,24459
assessment_task_5e16e41a0e,생명과학,생명과학,BIO-105,science_concept_presentation_001,80,180,bestForSubjects-literal-exact,seedId_alphabetical,2,88,88,0,0,True,True,0,0,matched,False,BIO-105,"텔로미어 단축이 세포분열 횟수, 헤이플릭 한계, DNA 손상 반응, 세포 노화와 어떻게 연결되는지 분석하고 항노화 치료·노화 관련 질환·암 연구로 확장하는 의생명·약학 융합 탐구",88,45,38,38,False,22,0,0,4,8,0,4,5,0,8292,21813
assessment_task_c7bf9e6762,지구과학,지구과학,ENG-092,experiment_science_001,92,14,bestForSubjects-literal-exact,coreScore,1,90,86,4,4,True,True,0,0,matched,False,ENG-092,"폭염이 생태계·농업·수자원·도시 열섬·대기질·산불·에너지 소비에 미치는 영향을 열역학, 냉각 COP, RO 담수화, TiO2 광촉매, 열 반사 코팅 관점에서 분석하는 화학공학·환경공학 탐구",90,45,40,40,False,22,0,0,6,8,0,4,5,0,8429,23643
assessment_task_15100e633b,지구과학,지구과학,NAT-039,experiment_science_001,92,14,bestForSubjects-literal-exact,coreScore,1,84,83,1,1,True,True,0,0,matched,False,NAT-039,"생분해성 포장과 스마트 식품 패키징을 단순한 친환경 포장재 소개가 아니라, PLA·PHA·키토산·셀룰로오스 기반 생분해성 소재, 산소투과율·수분차단성·확산 모델, 습도·산소·pH·신선도 센서, 식품 보존성·유통기한·식품 안전, 탄소발자국·재활용률·LCA를 함께 비교해 미래 식품 패키징의 과학적 조건을 설계하는 식품과학·화학·생명과학·환경공학 융합 탐구",84,45,34,34,False,22,0,0,4,8,0,0,5,0,8157,29329
assessment_task_5fbc3a2fac,물리,물리학,ENG-105,experiment_science_001,88,102,bestForSubjects-literal-exact,coreScore,1,94,90,4,4,True,True,0,0,matched,False,ENG-105,"충격량 J=F×t=Δp=mΔv와 힘-시간 그래프를 활용해 자동차 충돌 시 평균 힘을 계산하고, 크럼플 존·에어백·안전벨트가 충돌 시간을 늘려 부상 위험을 줄이는 원리를 분석하는 물리·자동차안전공학 융합 탐구",94,45,44,44,False,22,0,0,6,8,0,8,5,0,7700,23325
assessment_task_fe85f1a116,물리,물리학,ENG-128,science_concept_presentation_001,88,102,bestForSubjects-literal-exact,seedId_alphabetical,2,87,87,0,0,True,True,0,0,matched,False,ENG-128,"뉴런의 전기화학적 신호 전달, 시냅스 가소성, 헵의 법칙, 장기강화(LTP), NMDA·AMPA 수용체, 활동전위 threshold, 기억 형성, 반복 학습 전략, 뉴럴 네트워크 학습 원리를 연결해 뇌과학·생명과학·물리·인공지능을 융합적으로 해석하는 탐구",87,45,37,37,False,22,0,0,7,0,8,0,5,0,7550,23884
assessment_task_900bc3cfc6,정보,정보,ENG-103,data_analysis_001,92,144,bestForSubjects-literal-exact,seedId_alphabetical,2,86,86,0,0,True,True,0,0,matched,False,ENG-103,"항력 공식 Fd=1/2ρCdAv²을 활용해 속도, 항력계수, 단면적이 공기 저항과 연비에 미치는 영향을 계산하고 CFD·차량 디자인 최적화로 확장하는 물리·자동차공학 융합 탐구",86,45,36,36,False,22,0,0,6,0,8,0,5,0,7326,21928
