task_id,subject,subject_raw,level,source,evidence_class,evidence_scope,fallback_derived,fallback_sources,guide,matched_terms,subject_concepts,concept_name,concept_display_name,correct,reviewer_note
assessment_task_180910ad2f,인공지능 기초,인공지능,I_or_other,textbook_concept_dictionary,record_only,record,True,정보,수업산출물 시기: 1~11주차 / 평가방법: 세부 항목 평가 기준에 따라 배점 부여,문제 해결,문제 해결 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_49d934531d,인공지능 기초,인공지능,I_or_other,textbook_concept_dictionary,record_only,record,True,정보,프로젝트 시기: 9~13주차 / 평가방법: 세부 항목 평가 기준에 따라 배점 부여,문제 해결,문제 해결 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_894991eb91,인공지능 기초,인공지능,I_or_other,textbook_concept_dictionary,record_only,record,True,정보,논문 분석 보고서 시기: 상시 / 평가방법: 세부 항목 평가 기준에 따라 배점 부여,문제 해결 | 자료 분석,문제 해결 | 자료 분석 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_0d7b4c1918,정보,정보과학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"문제설계 문제설계는 과학, 수학 및 정보 분야에 대한 흥미와 호기심을 불러일으킬 수 있는 재미있고 쉬운 문제들을 창의적으로 설계하고 구체적으로 만들 수 있는 문제설계 능력을 평가한다.",공유,공유 | 컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,,
assessment_task_41d693c068,정보,창의융합특강XIX_생물정보학과파이썬,I_or_other,textbook_concept_dictionary,record_only,record,False,,프로젝트 시기: 11주차~14주차 / 평가방법: 세부 항목 평가 기준 참조,문제 해결,문제 해결 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_76ca88f69d,정보,정보,I_or_other,textbook_plus_legacy,record_only,record,False,,"최신 IT 트렌드를 반영한 주제 탐구 보고서 작성하기 • 최근 IT 트렌드 기술 중 한 가지를 선택하여 긍정적, 부정적 영향 등을 탐구하기 • 수집한 자료의 내용을 자신의 언어로 재구성하여 자신의 의견과 함께 서술하기",목표 상태 | 현재 상태 | 모델링 | 모델,목표 상태 | 현재 상태 | 모델링 | 추상화와 문제 분해,추상화와 문제 분해,추상화와 문제 분해,,
assessment_task_96995d9b89,정보,정보,I_or_other,textbook_concept_dictionary,record_only,record,False,,프로그래밍 구문 및 코드 구조 분석하고 주석달기 • 파이썬 문법을 사용하여 기본 문제를 코드로 변환하기 • 자신이 작성한 코드를 설명하고 해당 문법이 의미하는 바를 주석으로 표현하기,문제 해결 | 연산자 | 입출력 | 자료형 | 변수,연산자 | 입출력 | 프로그래밍,프로그래밍,프로그래밍,,
assessment_task_1905753546,지구과학,지구과학,I_or_other,textbook_concept_dictionary,record_only,record,False,,지질 연대 측정 문제 해결(100점) 과정을 서술한다.,방사성 동위 원소 | 절대 연령,방사성 동위 원소 | 절대 연령 | 지층과 지질시대,지층과 지질시대,지층과 지질시대,,
assessment_task_33573cfecd,지구과학,지구과학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,"과학논술 : 과학 지식 이해와 논리적 의견 제시 제시된 주제에 대한 과학적 탐구 능력, 과학적 탐구능력, 문제해결력, 논리적 표현력을 평가함.",변성 작용 | 한반도,변성 작용 | 한반도,,변성 작용,,
assessment_task_5b0791a116,지구과학,지구과학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,"지질도 해석 지구과학Ⅱ 수행평가 영역: 지질도 해석. ▪자료 분석 단계와 토의 단계로 구분해 실시하며 개별로 평가한다. ▪자료 분석에 대한 의견을 나눌 수 있도록 모둠을 형성한다. ▪다양한 자료를 수집하기 위해 AI 등 디지털 도구를 활용할 수 있으나, AI를 활용하여 보고서의 내용을 직접 작성하게 하거나, 연구 결과 및 결론을 대신 도출하게 하는 행위는 금지되며 적발 시 부정행위로 간주한다. 단계 단계별 평가 활동 단계별 평가 방법 1단계 지질도 자료 분석 자료 분석 2단계 그룹별 토의 토의 및 분석자료 제출",지층,지층과 지질시대,지층과 지질시대,지층과 지질시대,,
assessment_task_a708545324,지구시스템과학,지구시스템과학Ⅰ,I_or_other,legacy_dictionary,record_only,record,False,,"ENSO의 영향 평가 ENSO의 영향 평가는 워커순환과 남방진동의 상관관계와 수반된 여러 기상 관측 요소의 변동을 설명하고, 이에 따른 세계 각지의 사회적, 경제적 영향에 대해 탐구하고 결과를 발표 및 참여하는 태도를 평가한다.",기후 변화,기후 변화,,,,
assessment_task_089b19bc33,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,record_only,record,False,,"창의적문제해결 제시된 자료를 해석하여 자료의 의미를 파악하고, 파악한 내용과 학습 내용을 진로와 연계하여 이를 해결하는 창의 적인 문제 해결 방법을 과학적이고 창의적으로 제시하는 보고서 작성.",정확성,정확성,,정확성,,
assessment_task_5736d0ce9c,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,record_only,record,False,,질문탐구논술 각 단원별 학습 내용 중 과학적 탐구가 가능한 자신만의 질문을 구상하고 그 질문을 해결하는 탐구 과정과 결과를 논리적으로 작성하기,정확성,정확성,,정확성,,
assessment_task_71d633ca4c,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,record_only,record,False,,실생활 속 화학 원리 분석 에세이(논술) 작성 우리 생활 속에서의 과학의 영향을 과학 잡지를 통해 분석 및 탐구하고 에세이 작성하기,결합 | 성질,결합 | 물질의 규칙성과 성질,물질의 규칙성과 성질,물질의 규칙성과 성질,,
assessment_task_97f02cca63,통합과학2,통합과학2,I_or_other,textbook_concept_dictionary,record_only,record,False,,‘대멸종 연대기’ 재구성하여 발표하기 프로젝트 ‘대멸종 연대기’를 함께 읽고 도출한 생각을 바탕으로 내용을 재구성하여 발표한다.,지질 시대 | 생태계 | 환경,생태계 | 생물과 환경,생물과 환경,생물과 환경,,
assessment_task_5e8959a346,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,record_only,record,False,,신문 기사 작성 환경 위기 극복을 위한 솔루션 뉴스 작성하기,문제 해결 | 해결 방안 | 환경 문제,해결 방안 | 인권 보장과 시민 참여,인권 보장과 시민 참여,인권 보장과 시민 참여,,
assessment_task_f61735323c,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,record_only,record,False,,공간변화에 따른 지역 문제 탐구 지 주제탐구 활동지를 작성하며 살기 좋은 도시를 만들기 위한 다양한 제도와 실천 방안을 제안하고 보고서 만들기,해결 방안,해결 방안 | 인권 보장과 시민 참여,인권 보장과 시민 참여,인권 보장과 시민 참여,,
assessment_task_0c8608c4ed,화학,기초화학및실험Ⅰ,I_or_other,textbook_plus_legacy,record_only,record,False,,"실험탐구활동 실험은 측정 및 화학 반응에서의 에너지 출입과 관련된 각각의 실험에서 실험 준비, 변인 통제, 실험에 임 하는 자세, 안전 사항 준수 여부, 실험결과의 정밀도, 오차 분석, 뒷정리 상태 등의 실험 수행 과정 및 정 량평가, 개인별 실험 보고서 내용 등의 실험 결과를 합산하여 평가한다.",화학 반응식 | 반응식 | 에너지 보존,에너지 보존 | 물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_129970ac65,화학,고급 화학,I_or_other,legacy_dictionary,record_only,record,False,,전기화학 실험평가,반응 속도,반응 속도,,,,
assessment_task_19efbde2f9,화학,화학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,심층적 학습수행분석 이론과 과정에 대한 이해도를 바탕으로 한 결과 분석력을 평가한다.,화학 반응식 | 끓는점 | 반응식 | 분자량,분자량 | 물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_2327ff9be3,화학,화학 실험과,I_or_other,textbook_concept_dictionary,record_only,record,False,,화학 반응 말하기 화학 반응에 대한 자료를 만들고 발표하기,분자 구조,분자 구조,,분자 구조,,
assessment_task_337a7ba52f,화학,화학,I_or_other,textbook_plus_legacy,record_only,record,False,,"실험 수행 능력 및 보고서 평가 화학 수행평가 과제: 실험 수행 능력 및 보고서 평가. 평가내용: 변인을 적절하게 설정하여 실험을 설계하고, 올바른 실험기구 사용법과 안전수칙을 지키며 실험을 수행한 후 실험 결과를 적절하게 분석할 수 있다. (과학적 사고력, 과학적 탐구 능력, 과학적 문제해결 능력)",적정 | 중화 | 화학 평형,적정 | 중화 | 화학 평형 | 화학 반응과 열의 출입,화학 반응과 열의 출입,화학 반응과 열의 출입,,
assessment_task_6e818cd72e,화학,화학Ⅱ,II,textbook_concept_dictionary,record_only,record,False,,여러 가지 농도의 용액 만들기 수업 시간 중 제시된 여러 가지 농도의 수용액을 만들 수 있는 실험을 설계하고 표준용액을 만들 기 위한 실험과정을 보고서에 써서 제출함. 교육과정,몰 농도,몰 농도,,몰 농도,,
assessment_task_78318a5619,화학,AP일반화학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,화학 관련 현상 분석 및 탐구하기 양자 역학 및 물질의 상태와 용액 단원과 관련한 화학 현상 분석 및 탐구하기 교육과정,중화,중화,,중화,,
assessment_task_95d69529f7,화학,일반화학Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"양자화학 학습자료 탐구 수업이 끝날 때마다 형성평가로 예제와 연습문제를 풀이한다. / 단원이 끝나게 되면 지금까지 풀었던 문제를 임의로 준비하여 조별로 문제 풀이를 수행한다. / 교사가 제공하는 종이의 양식(핵심 개념, 풀이 방향, 풀이 과정, 답안)에 맞게 문제를 풀이하고 발표를 진행한다. / 발표 이후 교사, 동료들에게 질의응답을 받고 마무리한다.",극성,극성,,극성,,
assessment_task_962d55658e,화학,기초화학및실험Ⅰ,I_or_other,textbook_plus_legacy,record_only,record,False,,개념확인 및 탐구 개념확인 및 탐구는 수업 중 이루어지는 문제를 논리적으로 해결하는 능력과 수업 내용 및 개념 등을 탐구 하는 과정에 대해 논리적으로 서술하는 능력을 평가한다.,화학 반응식 | 반응식 | 몰 | 에너지 보존,몰 | 에너지 보존 | 물질의 양과 화학 반응식,물질의 양과 화학 반응식,물질의 양과 화학 반응식,,
assessment_task_a00edd2d31,화학,고급화학실험Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"발표 및 토론 평가 발표 및 토론 평가는 제시된 주제 또는 자료를 분석하여 자신의 의견을 과학적인 근거를 바탕으로 논리적 으로 표현하는 능력과 수업 중 이루어지는 발표, 토의 참여, 정리 활동 등을 평가한다.",금속 | 적정,금속 | 적정,,금속,,
assessment_task_a95b34fd8f,화학,기초유기화학,I_or_other,textbook_concept_dictionary,record_only,record,False,,유기화학 탐구 문항 제작하기 유기화학 분야의 내용 요소 중 한 가지를 선택한다. / 선택한 단원의 내용을 정리한다. / 사전 제공한 양식에 맞춰 문항을 제작한다. / 제작한 문항을 다른 인원이 간단히 풀이하고 답안과 출제 근거를 정 리한다. / 답안과 출제 근거를 기 작성된 자료와 비교하고 생산적인 토의를 통 해 개선 문항을 점검하고 다듬는다.,극성,극성,,극성,,
assessment_task_adee62a03a,화학,고급화학실험Ⅰ,I_or_other,textbook_concept_dictionary,record_only,record,False,,"화학 실험하기 평가 실험은 각 실험별로 실험 준비와 수행 태도, 안전 사항 준수 여부, 뒷정리 상태 등과 정량평가 결과를 반영 하여 작성한 개인별 실험 보고서의 내용을 평가하고, 학기말에 종합하여 점수를 부여한다.",오비탈 | 금속 | 적정,오비탈 | 현대의 원자 모형과 전자 배치,현대의 원자 모형과 전자 배치,현대의 원자 모형과 전자 배치,,
assessment_task_bed164c95d,화학,일반화학Ⅱ,II,legacy_dictionary,record_only,record,False,,AI로 화학 톺아보기 화학 문제 발견이 논리적인가?; 선택한 문제와 관련된 화학 개념을 올바르게 설명하는가?; 창의적 시각이나 새로운 관점에서 문제를 발견하고 제 10 견 시하는가?,모델링,모델링,,,,
assessment_task_c425770b2b,화학,화학,I_or_other,textbook_concept_dictionary,record_only,record,False,,화학이 현대 사회에 기여한 사례 분석 포스터 제작 주어진 분야를 융합하여 탐구 주제를 선정 / 주제와 관련된 내용을 탐구하여 포스터 글 작성 / 포스터를 작성하여 발표,반도체,반도체,,반도체,,
